Date/Time,Electricity:Facility [J](TimeStep),ElectricityNet:Facility [J](TimeStep),Gas:Facility [J](TimeStep) 
 07/31  01:10:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  01:20:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  01:30:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  01:40:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  01:50:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  02:00:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  02:10:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  02:20:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  02:30:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  02:40:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  02:50:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  03:00:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  03:10:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  03:20:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  03:30:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  03:40:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  03:50:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  04:00:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  04:10:00,2064190.2898090175,2064190.2898090173,0.0 
 07/31  04:20:00,2064190.2898090175,2064190.2898090173,0.0 
 07/31  04:30:00,2064190.2898090175,2064190.2898090173,0.0 
 07/31  04:40:00,2064190.2898090175,2064190.2898090173,0.0 
 07/31  04:50:00,2064190.2898090175,2064190.2898090173,0.0 
 07/31  05:00:00,2064190.2898090175,2064190.2898090173,0.0 
 07/31  05:10:00,3395104.6613002389,3395104.661300238,0.0 
 07/31  05:20:00,3395104.6613002389,3395104.661300238,0.0 
 07/31  05:30:00,2830114.6865920748,2830114.686592074,0.0 
 07/31  05:40:00,2825462.1365174686,2825462.1365174676,0.0 
 07/31  05:50:00,2817923.7837977379,2817923.783797737,0.0 
 07/31  06:00:00,2806828.2383044355,2806828.2383044345,0.0 
 07/31  06:10:00,3358978.30881045,3358978.3088104499,0.0 
 07/31  06:20:00,3204300.8468024597,3204300.84680246,0.0 
 07/31  06:30:00,3236602.646758816,3236602.6467588159,0.0 
 07/31  06:40:00,3245212.3240770108,3245212.3240770099,0.0 
 07/31  06:50:00,3259742.7489251999,3259742.7489251999,0.0 
 07/31  07:00:00,3297150.328661949,3297150.3286619486,0.0 
 07/31  07:10:00,4773125.220912048,4773125.220912047,0.0 
 07/31  07:20:00,4776507.043724571,4776507.043724571,0.0 
 07/31  07:30:00,4839007.643708695,4839007.643708695,0.0 
 07/31  07:40:00,4865342.885510214,4865342.885510214,0.0 
 07/31  07:50:00,4888321.768299058,4888321.768299059,0.0 
 07/31  08:00:00,4906126.0129295079,4906126.0129295079,0.0 
 07/31  08:10:00,4919859.676154034,4919859.676154034,0.0 
 07/31  08:20:00,4931080.976264686,4931080.976264685,0.0 
 07/31  08:30:00,4940362.701148003,4940362.701148002,0.0 
 07/31  08:40:00,4946344.657341733,4946344.657341733,0.0 
 07/31  08:50:00,4952009.963920668,4952009.963920668,0.0 
 07/31  09:00:00,4958291.899077957,4958291.899077957,0.0 
 07/31  09:10:00,4964710.836443,4964710.836442999,0.0 
 07/31  09:20:00,4985838.047989927,4985838.047989928,0.0 
 07/31  09:30:00,5020134.197360373,5020134.197360373,0.0 
 07/31  09:40:00,5070003.5052957669,5070003.5052957669,0.0 
 07/31  09:50:00,5118756.931969808,5118756.931969808,0.0 
 07/31  10:00:00,5163774.8989894329,5163774.8989894329,0.0 
 07/31  10:10:00,5209025.223890088,5209025.223890088,0.0 
 07/31  10:20:00,5256489.663639804,5256489.663639804,0.0 
 07/31  10:30:00,5296810.548917199,5296810.548917199,0.0 
 07/31  10:40:00,5329998.766718123,5329998.766718123,0.0 
 07/31  10:50:00,5365563.650434928,5365563.650434928,0.0 
 07/31  11:00:00,5412039.0984242479,5412039.098424247,0.0 
 07/31  11:10:00,5118923.975997305,5118923.9759973059,0.0 
 07/31  11:20:00,5163520.987106281,5163520.987106282,0.0 
 07/31  11:30:00,5209767.407424844,5209767.407424843,0.0 
 07/31  11:40:00,5254375.29145495,5254375.29145495,0.0 
 07/31  11:50:00,5300465.628641138,5300465.628641138,0.0 
 07/31  12:00:00,5348473.022959805,5348473.022959804,0.0 
 07/31  12:10:00,5681825.224593478,5681825.224593477,0.0 
 07/31  12:20:00,5694912.404552529,5694912.404552529,0.0 
 07/31  12:30:00,5704683.336224153,5704683.336224153,0.0 
 07/31  12:40:00,5710798.589112799,5710798.5891128,0.0 
 07/31  12:50:00,5714473.476426013,5714473.476426013,0.0 
 07/31  13:00:00,5716480.187405803,5716480.187405803,0.0 
 07/31  13:10:00,5722715.948481411,5722715.948481413,0.0 
 07/31  13:20:00,5729572.433900176,5729572.433900176,0.0 
 07/31  13:30:00,5733273.329971432,5733273.329971433,0.0 
 07/31  13:40:00,5739658.575677338,5739658.575677337,0.0 
 07/31  13:50:00,5743672.016175512,5743672.016175514,0.0 
 07/31  14:00:00,5746539.324503505,5746539.324503506,0.0 
 07/31  14:10:00,5727511.646379276,5727511.646379275,0.0 
 07/31  14:20:00,5706666.542950803,5706666.542950803,0.0 
 07/31  14:30:00,5685696.72194299,5685696.721942988,0.0 
 07/31  14:40:00,5667074.389807487,5667074.389807485,0.0 
 07/31  14:50:00,5648442.747967747,5648442.747967747,0.0 
 07/31  15:00:00,5628756.620718627,5628756.620718628,0.0 
 07/31  15:10:00,5639027.321442193,5639027.321442194,0.0 
 07/31  15:20:00,5647130.100699898,5647130.100699899,0.0 
 07/31  15:30:00,5656338.093234372,5656338.093234373,0.0 
 07/31  15:40:00,5664820.79885051,5664820.79885051,0.0 
 07/31  15:50:00,5672576.902980842,5672576.902980842,0.0 
 07/31  16:00:00,5680935.399427852,5680935.399427852,0.0 
 07/31  16:10:00,3902351.243662106,3902351.243662106,0.0 
 07/31  16:20:00,3879791.1940894008,3879791.1940894008,0.0 
 07/31  16:30:00,3858855.7856675416,3858855.7856675407,0.0 
 07/31  16:40:00,3841903.1019786347,3841903.1019786337,0.0 
 07/31  16:50:00,3829641.0410762506,3829641.0410762515,0.0 
 07/31  17:00:00,3815911.149482186,3815911.1494821847,0.0 
 07/31  17:10:00,2756969.953296277,2756969.9532962765,0.0 
 07/31  17:20:00,2749400.08467442,2749400.08467442,0.0 
 07/31  17:30:00,2747233.188218849,2747233.188218848,0.0 
 07/31  17:40:00,2738443.8727921445,2738443.8727921445,0.0 
 07/31  17:50:00,2746676.816441085,2746676.8164410844,0.0 
 07/31  18:00:00,2711405.9840220219,2711405.9840220215,0.0 
 07/31  18:10:00,1363169.8537464138,1363169.8537464138,0.0 
 07/31  18:20:00,1366544.6878991319,1366544.6878991316,0.0 
 07/31  18:30:00,1370321.5708011308,1370321.5708011308,0.0 
 07/31  18:40:00,1376141.4282134074,1376141.428213407,0.0 
 07/31  18:50:00,1387258.0871788152,1387258.087178815,0.0 
 07/31  19:00:00,1398793.7679892986,1398793.767989298,0.0 
 07/31  19:10:00,1255506.3212519119,1255506.3212519116,0.0 
 07/31  19:20:00,1264827.335138766,1264827.335138766,0.0 
 07/31  19:30:00,1271232.7657839838,1271232.7657839838,0.0 
 07/31  19:40:00,1273180.2638716803,1273180.26387168,0.0 
 07/31  19:50:00,1837193.2765829366,1837193.2765829364,0.0 
 07/31  20:00:00,1837193.2765829366,1837193.2765829364,0.0 
 07/31  20:10:00,1837193.2765829366,1837193.2765829364,0.0 
 07/31  20:20:00,1837193.2765829366,1837193.2765829364,0.0 
 07/31  20:30:00,1837193.2765829366,1837193.2765829364,0.0 
 07/31  20:40:00,1837193.2765829366,1837193.2765829364,0.0 
 07/31  20:50:00,1837193.2765829366,1837193.2765829364,0.0 
 07/31  21:00:00,1837193.2765829366,1837193.2765829364,0.0 
 07/31  21:10:00,1687120.9566710713,1687120.9566710713,0.0 
 07/31  21:20:00,1687120.9566710713,1687120.9566710713,0.0 
 07/31  21:30:00,1687120.9566710713,1687120.9566710713,0.0 
 07/31  21:40:00,1687120.9566710713,1687120.9566710713,0.0 
 07/31  21:50:00,1687120.9566710713,1687120.9566710713,0.0 
 07/31  22:00:00,1687120.9566710713,1687120.9566710713,0.0 
 07/31  22:10:00,1631586.1309636068,1631586.1309636068,0.0 
 07/31  22:20:00,1631586.1309636068,1631586.1309636068,0.0 
 07/31  22:30:00,1631586.1309636068,1631586.1309636068,0.0 
 07/31  22:40:00,1631586.1309636068,1631586.1309636068,0.0 
 07/31  22:50:00,1631586.1309636068,1631586.1309636068,0.0 
 07/31  23:00:00,1631586.1309636068,1631586.1309636068,0.0 
 07/31  23:10:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  23:20:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  23:30:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  23:40:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  23:50:00,1956847.2358090175,1956847.2358090175,0.0 
 07/31  24:00:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  00:10:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  00:20:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  00:30:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  00:40:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  00:50:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  01:00:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  01:10:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  01:20:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  01:30:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  01:40:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  01:50:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  02:00:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  02:10:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  02:20:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  02:30:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  02:40:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  02:50:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  03:00:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  03:10:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  03:20:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  03:30:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  03:40:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  03:50:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  04:00:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  04:10:00,2064190.2898090175,2064190.2898090173,0.0 
 08/01  04:20:00,2064190.2898090175,2064190.2898090173,0.0 
 08/01  04:30:00,2064190.2898090175,2064190.2898090173,0.0 
 08/01  04:40:00,2064190.2898090175,2064190.2898090173,0.0 
 08/01  04:50:00,2064190.2898090175,2064190.2898090173,0.0 
 08/01  05:00:00,2064190.2898090175,2064190.2898090173,0.0 
 08/01  05:10:00,3437002.196160396,3437002.1961603958,0.0 
 08/01  05:20:00,3458175.6854471259,3458175.685447125,0.0 
 08/01  05:30:00,2882159.4022753925,2882159.402275392,0.0 
 08/01  05:40:00,2882765.260786145,2882765.2607861447,0.0 
 08/01  05:50:00,2884407.7889775896,2884407.7889775887,0.0 
 08/01  06:00:00,2884750.9329314746,2884750.9329314737,0.0 
 08/01  06:10:00,3678883.052290447,3678883.052290447,0.0 
 08/01  06:20:00,3163046.931079582,3163046.931079582,0.0 
 08/01  06:30:00,3406697.595518851,3406697.5955188504,0.0 
 08/01  06:40:00,3417111.5045187238,3417111.504518723,0.0 
 08/01  06:50:00,3387338.3539561766,3387338.3539561766,0.0 
 08/01  07:00:00,3387942.169004201,3387942.169004201,0.0 
 08/01  07:10:00,4904231.629812749,4904231.629812749,0.0 
 08/01  07:20:00,4898657.057116292,4898657.057116292,0.0 
 08/01  07:30:00,4893046.219014412,4893046.219014411,0.0 
 08/01  07:40:00,4879850.298261329,4879850.298261329,0.0 
 08/01  07:50:00,4866451.210241755,4866451.210241755,0.0 
 08/01  08:00:00,4852875.705947848,4852875.705947849,0.0 
 08/01  08:10:00,4839511.223084405,4839511.223084405,0.0 
 08/01  08:20:00,4826157.340332022,4826157.340332023,0.0 
 08/01  08:30:00,4812832.820202434,4812832.820202434,0.0 
 08/01  08:40:00,4782616.936287424,4782616.936287423,0.0 
 08/01  08:50:00,4766126.414335324,4766126.4143353239,0.0 
 08/01  09:00:00,4756331.114455241,4756331.11445524,0.0 
 08/01  09:10:00,4751704.655191998,4751704.655191997,0.0 
 08/01  09:20:00,4749905.05437631,4749905.05437631,0.0 
 08/01  09:30:00,4749215.962355845,4749215.962355845,0.0 
 08/01  09:40:00,4749687.6648007,4749687.6648007,0.0 
 08/01  09:50:00,4750137.580575558,4750137.580575558,0.0 
 08/01  10:00:00,4750569.98882097,4750569.98882097,0.0 
 08/01  10:10:00,4751077.872359198,4751077.872359198,0.0 
 08/01  10:20:00,4767470.625837003,4767470.625837002,0.0 
 08/01  10:30:00,4786730.301834924,4786730.301834924,0.0 
 08/01  10:40:00,4799689.786137383,4799689.7861373829,0.0 
 08/01  10:50:00,4813381.536187921,4813381.536187922,0.0 
 08/01  11:00:00,4825299.143157729,4825299.143157729,0.0 
 08/01  11:10:00,4535696.833652207,4535696.833652207,0.0 
 08/01  11:20:00,4542739.955845579,4542739.955845579,0.0 
 08/01  11:30:00,4551055.477118534,4551055.477118534,0.0 
 08/01  11:40:00,4560504.040312876,4560504.040312876,0.0 
 08/01  11:50:00,4560104.090724766,4560104.090724767,0.0 
 08/01  12:00:00,4561683.535512794,4561683.535512792,0.0 
 08/01  12:10:00,4950626.855702323,4950626.855702323,0.0 
 08/01  12:20:00,5018070.37096704,5018070.370967039,0.0 
 08/01  12:30:00,5084877.9695143229,5084877.9695143229,0.0 
 08/01  12:40:00,5120511.3766597849,5120511.376659785,0.0 
 08/01  12:50:00,5150173.473039081,5150173.473039082,0.0 
 08/01  13:00:00,5175072.717622494,5175072.717622494,0.0 
 08/01  13:10:00,5201559.1648055589,5201559.1648055589,0.0 
 08/01  13:20:00,5240188.717877904,5240188.717877904,0.0 
 08/01  13:30:00,5278958.883194435,5278958.883194435,0.0 
 08/01  13:40:00,5278581.475932341,5278581.475932343,0.0 
 08/01  13:50:00,5322314.783353299,5322314.7833533,0.0 
 08/01  14:00:00,5322757.383706281,5322757.383706283,0.0 
 08/01  14:10:00,5319436.327748227,5319436.327748226,0.0 
 08/01  14:20:00,5313534.5259781279,5313534.5259781279,0.0 
 08/01  14:30:00,5295863.070019342,5295863.070019343,0.0 
 08/01  14:40:00,5319780.71832836,5319780.7183283609,0.0 
 08/01  14:50:00,5339055.009882084,5339055.009882085,0.0 
 08/01  15:00:00,5364224.943626909,5364224.943626909,0.0 
 08/01  15:10:00,5397579.697487743,5397579.697487744,0.0 
 08/01  15:20:00,5440264.71165652,5440264.711656519,0.0 
 08/01  15:30:00,5476596.167480504,5476596.167480504,0.0 
 08/01  15:40:00,5496684.284223138,5496684.284223138,0.0 
 08/01  15:50:00,5513060.771473055,5513060.771473054,0.0 
 08/01  16:00:00,5528437.108616165,5528437.108616166,0.0 
 08/01  16:10:00,3743685.6063583747,3743685.606358375,0.0 
 08/01  16:20:00,3741943.210035225,3741943.2100352256,0.0 
 08/01  16:30:00,3743593.820138574,3743593.820138574,0.0 
 08/01  16:40:00,3739586.2615125386,3739586.261512538,0.0 
 08/01  16:50:00,3734498.5017662097,3734498.501766209,0.0 
 08/01  17:00:00,3728323.422192263,3728323.4221922627,0.0 
 08/01  17:10:00,2716294.9111200345,2716294.911120034,0.0 
 08/01  17:20:00,2703572.05297228,2703572.0529722797,0.0 
 08/01  17:30:00,2694521.833267326,2694521.8332673257,0.0 
 08/01  17:40:00,2693704.8696226335,2693704.869622633,0.0 
 08/01  17:50:00,2699024.115373203,2699024.1153732028,0.0 
 08/01  18:00:00,2703249.617138734,2703249.6171387338,0.0 
 08/01  18:10:00,1516110.1508279315,1516110.1508279313,0.0 
 08/01  18:20:00,1541134.90362398,1541134.90362398,0.0 
 08/01  18:30:00,1539180.6610809034,1539180.6610809032,0.0 
 08/01  18:40:00,1364024.5212212657,1364024.5212212657,0.0 
 08/01  18:50:00,1563040.1036136063,1563040.103613606,0.0 
 08/01  19:00:00,1546412.9902615373,1546412.990261537,0.0 
 08/01  19:10:00,1358694.1625536788,1358694.1625536783,0.0 
 08/01  19:20:00,1254921.7861677565,1254921.7861677565,0.0 
 08/01  19:30:00,1375890.1088743297,1375890.1088743294,0.0 
 08/01  19:40:00,1298974.3873603994,1298974.3873603992,0.0 
 08/01  19:50:00,1851993.9994679399,1851993.9994679397,0.0 
 08/01  20:00:00,1837193.2765829366,1837193.2765829364,0.0 
 08/01  20:10:00,1837193.2765829366,1837193.2765829364,0.0 
 08/01  20:20:00,1837193.2765829366,1837193.2765829364,0.0 
 08/01  20:30:00,1837193.2765829366,1837193.2765829364,0.0 
 08/01  20:40:00,1837193.2765829366,1837193.2765829364,0.0 
 08/01  20:50:00,1837193.2765829366,1837193.2765829364,0.0 
 08/01  21:00:00,1837193.2765829366,1837193.2765829364,0.0 
 08/01  21:10:00,1687120.9566710713,1687120.9566710713,0.0 
 08/01  21:20:00,1687120.9566710713,1687120.9566710713,0.0 
 08/01  21:30:00,1687120.9566710713,1687120.9566710713,0.0 
 08/01  21:40:00,1687120.9566710713,1687120.9566710713,0.0 
 08/01  21:50:00,1687120.9566710713,1687120.9566710713,0.0 
 08/01  22:00:00,1687120.9566710713,1687120.9566710713,0.0 
 08/01  22:10:00,1631586.1309636068,1631586.1309636068,0.0 
 08/01  22:20:00,1631586.1309636068,1631586.1309636068,0.0 
 08/01  22:30:00,1631586.1309636068,1631586.1309636068,0.0 
 08/01  22:40:00,1631586.1309636068,1631586.1309636068,0.0 
 08/01  22:50:00,1631586.1309636068,1631586.1309636068,0.0 
 08/01  23:00:00,1631586.1309636068,1631586.1309636068,0.0 
 08/01  23:10:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  23:20:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  23:30:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  23:40:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  23:50:00,1956847.2358090175,1956847.2358090175,0.0 
 08/01  24:00:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  00:10:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  00:20:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  00:30:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  00:40:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  00:50:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  01:00:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  01:10:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  01:20:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  01:30:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  01:40:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  01:50:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  02:00:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  02:10:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  02:20:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  02:30:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  02:40:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  02:50:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  03:00:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  03:10:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  03:20:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  03:30:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  03:40:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  03:50:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  04:00:00,1956847.2358090175,1956847.2358090175,0.0 
 08/02  04:10:00,2064190.2898090175,2064190.2898090173,0.0 
 08/02  04:20:00,2064190.2898090175,2064190.2898090173,0.0 
 08/02  04:30:00,2064190.2898090175,2064190.2898090173,0.0 
 08/02  04:40:00,2064190.2898090175,2064190.2898090173,0.0 
 08/02  04:50:00,2064190.2898090175,2064190.2898090173,0.0 
 08/02  05:00:00,2064190.2898090175,2064190.2898090173,0.0 
 08/02  05:10:00,3415231.140967114,3415231.140967114,0.0 
 08/02  05:20:00,3433811.8103101679,3433811.8103101679,0.0 
 08/02  05:30:00,2871926.2941557348,2871926.294155734,0.0 
 08/02  05:40:00,2870768.5091380437,2870768.5091380428,0.0 
 08/02  05:50:00,2870574.9920564789,2870574.9920564789,0.0 
 08/02  06:00:00,2869519.5552522626,2869519.555252262,0.0 
 08/02  06:10:00,3586668.6300089468,3586668.630008946,0.0 
 08/02  06:20:00,3341067.061754255,3341067.0617542557,0.0 
 08/02  06:30:00,3391613.7215997588,3391613.721599758,0.0 
 08/02  06:40:00,3372006.9613939167,3372006.961393917,0.0 
 08/02  06:50:00,3398932.3152721615,3398932.3152721619,0.0 
 08/02  07:00:00,3432685.8666351877,3432685.8666351877,0.0 
 08/02  07:10:00,4765275.239597187,4765275.239597187,0.0 
 08/02  07:20:00,4762337.90534145,4762337.90534145,0.0 
 08/02  07:30:00,4804960.426145643,4804960.426145645,0.0 
 08/02  07:40:00,4848140.179825941,4848140.179825941,0.0 
 08/02  07:50:00,4876415.543420116,4876415.543420117,0.0 
 08/02  08:00:00,4898646.888563493,4898646.888563493,0.0 
 08/02  08:10:00,4921538.056243556,4921538.056243556,0.0 
 08/02  08:20:00,4943911.240515351,4943911.240515351,0.0 
 08/02  08:30:00,4962961.977264292,4962961.977264292,0.0 
 08/02  08:40:00,4970940.669928726,4970940.669928726,0.0 
 08/02  08:50:00,4978728.832099374,4978728.832099374,0.0 
 08/02  09:00:00,4988510.640091809,4988510.6400918089,0.0 
 08/02  09:10:00,5008563.363877368,5008563.363877368,0.0 
 08/02  09:20:00,5026658.433788268,5026658.433788269,0.0 
 08/02  09:30:00,5059615.924441374,5059615.924441374,0.0 
 08/02  09:40:00,5102318.4014808959,5102318.4014808959,0.0 
 08/02  09:50:00,5140957.52577573,5140957.525775729,0.0 
 08/02  10:00:00,5191438.902777446,5191438.902777446,0.0 
 08/02  10:10:00,5239049.2518492969,5239049.251849296,0.0 
 08/02  10:20:00,5278321.821282204,5278321.821282203,0.0 
 08/02  10:30:00,5332004.1148247499,5332004.1148247499,0.0 
 08/02  10:40:00,5378083.346615781,5378083.34661578,0.0 
 08/02  10:50:00,5423659.3335272199,5423659.333527218,0.0 
 08/02  11:00:00,5464217.707655599,5464217.7076556,0.0 
 08/02  11:10:00,5126953.876595969,5126953.876595969,0.0 
 08/02  11:20:00,5142255.334504706,5142255.334504706,0.0 
 08/02  11:30:00,5159393.926003162,5159393.926003161,0.0 
 08/02  11:40:00,5177843.515584761,5177843.515584759,0.0 
 08/02  11:50:00,5199625.010265846,5199625.010265846,0.0 
 08/02  12:00:00,5222412.614347995,5222412.614347994,0.0 
 08/02  12:10:00,5591483.987405743,5591483.987405745,0.0 
 08/02  12:20:00,5606523.20550031,5606523.20550031,0.0 
 08/02  12:30:00,5620458.278856718,5620458.278856718,0.0 
 08/02  12:40:00,5630578.920974238,5630578.920974239,0.0 
 08/02  12:50:00,5641341.126478812,5641341.126478811,0.0 
 08/02  13:00:00,5649273.269683587,5649273.269683588,0.0 
 08/02  13:10:00,5662823.143013081,5662823.143013081,0.0 
 08/02  13:20:00,5679844.079198698,5679844.079198698,0.0 
 08/02  13:30:00,5690790.729176905,5690790.729176904,0.0 
 08/02  13:40:00,5696424.654252031,5696424.654252031,0.0 
 08/02  13:50:00,5699753.0501720509,5699753.050172051,0.0 
 08/02  14:00:00,5701718.680082578,5701718.680082578,0.0 
 08/02  14:10:00,5698354.303207318,5698354.303207317,0.0 
 08/02  14:20:00,5694557.123780854,5694557.123780854,0.0 
 08/02  14:30:00,5688812.8770455,5688812.8770455,0.0 
 08/02  14:40:00,5713213.7780434819,5713213.778043482,0.0 
 08/02  14:50:00,5740223.6948485,5740223.694848499,0.0 
 08/02  15:00:00,5768686.114960558,5768686.114960557,0.0 
 08/02  15:10:00,5805578.275135002,5805578.275135002,0.0 
 08/02  15:20:00,5850179.802623967,5850179.802623969,0.0 
 08/02  15:30:00,5896148.869113119,5896148.869113119,0.0 
 08/02  15:40:00,5911362.516873494,5911362.516873495,0.0 
 08/02  15:50:00,5917649.522203169,5917649.522203168,0.0 
 08/02  16:00:00,5924518.882658037,5924518.882658036,0.0 
 08/02  16:10:00,4140979.134732595,4140979.134732595,0.0 
 08/02  16:20:00,4111059.5449066904,4111059.5449066909,0.0 
 08/02  16:30:00,4085836.537770275,4085836.537770274,0.0 
 08/02  16:40:00,4056572.9037632059,4056572.9037632059,0.0 
 08/02  16:50:00,4027458.989036294,4027458.9890362948,0.0 
 08/02  17:00:00,3995378.592625154,3995378.5926251548,0.0 
 08/02  17:10:00,2862984.289573494,2862984.2895734927,0.0 
 08/02  17:20:00,2841464.4618557679,2841464.461855768,0.0 
 08/02  17:30:00,2831560.6593700947,2831560.659370094,0.0 
 08/02  17:40:00,2796352.607183937,2796352.6071839367,0.0 
 08/02  17:50:00,2782122.299840374,2782122.2998403736,0.0 
 08/02  18:00:00,2770680.447176665,2770680.447176664,0.0 
 08/02  18:10:00,1358045.4368190002,1358045.436819,0.0 
 08/02  18:20:00,1355853.8433663028,1355853.8433663028,0.0 
 08/02  18:30:00,1354556.7042691643,1354556.704269164,0.0 
 08/02  18:40:00,1358297.1590617863,1358297.159061786,0.0 
 08/02  18:50:00,1365068.496647696,1365068.4966476956,0.0 
 08/02  19:00:00,1371798.3904478087,1371798.3904478085,0.0 
 08/02  19:10:00,1237713.3265520442,1237713.326552044,0.0 
 08/02  19:20:00,1256519.3110144409,1256519.3110144409,0.0 
 08/02  19:30:00,1270869.4223319938,1270869.4223319935,0.0 
 08/02  19:40:00,1837193.2765829366,1837193.2765829364,0.0 
 08/02  19:50:00,1837193.2765829366,1837193.2765829364,0.0 
 08/02  20:00:00,1837193.2765829366,1837193.2765829364,0.0 
 08/02  20:10:00,1837193.2765829366,1837193.2765829364,0.0 
 08/02  20:20:00,1837193.2765829366,1837193.2765829364,0.0 
 08/02  20:30:00,1837193.2765829366,1837193.2765829364,0.0 
 08/02  20:40:00,1837193.2765829366,1837193.2765829364,0.0 
 08/02  20:50:00,1837193.2765829366,1837193.2765829364,0.0 
 08/02  21:00:00,1837193.2765829366,1837193.2765829364,0.0 
 08/02  21:10:00,1687120.9566710713,1687120.9566710713,0.0 
 08/02  21:20:00,1687120.9566710713,1687120.9566710713,0.0 
 08/02  21:30:00,1687120.9566710713,1687120.9566710713,0.0 
 08/02  21:40:00,1687120.9566710713,1687120.9566710713,0.0 
 08/02  21:50:00,1687120.9566710713,1687120.9566710713,0.0 
 08/02  22:00:00,1687120.9566710713,1687120.9566710713,0.0 
 08/02  22:10:00,1631586.1309636068,1631586.1309636068,0.0 
 08/02  22:20:00,1631586.1309636068,1631586.1309636068,0.0 
 08/02  22:30:00,1631586.1309636068,1631586.1309636068,0.0 
 08/02  22:40:00,1631586.1309636068,1631586.1309636068,0.0 
 08/02  22:50:00,1631586.1309636068,1631586.1309636068,0.0 
 08/02  23:00:00,1631586.1309636068,1631586.1309636068,0.0 
 08/02  23:10:00,1956847.2358090175,1956847.2358090175,0.0 
