Date/Time,Electricity:Facility [J](TimeStep),ElectricityNet:Facility [J](TimeStep),Gas:Facility [J](TimeStep) 
 03/11  01:30:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  01:40:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  01:50:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  02:00:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  02:10:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  02:20:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  02:30:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  02:40:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  02:50:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  03:00:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  03:10:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  03:20:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  03:30:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  03:40:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  03:50:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  04:00:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  04:10:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  04:20:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  04:30:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  04:40:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  04:50:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  05:00:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  05:10:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  05:20:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  05:30:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  05:40:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  05:50:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  06:00:00,1546796.3026535917,1546796.3026535917,0.0 
 03/11  06:10:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  06:20:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  06:30:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  06:40:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  06:50:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  07:00:00,1164791.8423248307,1164791.8423248307,0.0 
 03/11  07:10:00,1162938.3049104026,1162938.3049104026,0.0 
 03/11  07:20:00,1161049.5090302586,1161049.5090302583,0.0 
 03/11  07:30:00,1159125.0378494475,1159125.0378494475,0.0 
 03/11  07:40:00,1155360.8082204085,1155360.8082204085,0.0 
 03/11  07:50:00,1151500.734000148,1151500.734000148,0.0 
 03/11  08:00:00,1147543.3972506943,1147543.3972506943,0.0 
 03/11  08:10:00,1143606.7405455758,1143606.7405455758,0.0 
 03/11  08:20:00,1139609.2000259625,1139609.2000259625,0.0 
 03/11  08:30:00,1135549.5897280488,1135549.5897280488,0.0 
 03/11  08:40:00,1131723.1595892749,1131723.1595892749,0.0 
 03/11  08:50:00,1127838.5624689807,1127838.5624689807,0.0 
 03/11  09:00:00,1123894.4431123464,1123894.4431123464,0.0 
 03/11  09:10:00,1120189.5389298783,1120189.5389298783,0.0 
 03/11  09:20:00,1117947.5679549364,1117947.5679549364,0.0 
 03/11  09:30:00,1116528.9441640354,1116528.9441640354,0.0 
 03/11  09:40:00,1115433.9177024489,1115433.9177024486,0.0 
 03/11  09:50:00,1114362.2300633125,1114362.2300633125,0.0 
 03/11  10:00:00,1113316.0671936712,1113316.0671936712,0.0 
 03/11  10:10:00,1112211.1679382357,1112211.1679382357,0.0 
 03/11  10:20:00,1111126.047900372,1111126.047900372,0.0 
 03/11  10:30:00,1110151.6562734442,1110151.6562734442,0.0 
 03/11  10:40:00,1109559.6442906447,1109559.6442906445,0.0 
 03/11  10:50:00,1108984.1517421979,1108984.1517421979,0.0 
 03/11  11:00:00,1108564.9992829883,1108564.999282988,0.0 
 03/11  11:10:00,1108230.6081564089,1108230.6081564089,0.0 
 03/11  11:20:00,1107911.8464800709,1107911.8464800709,0.0 
 03/11  11:30:00,1107609.9964447786,1107609.9964447788,0.0 
 03/11  11:40:00,1107522.641150206,1107522.6411502059,0.0 
 03/11  11:50:00,1107447.458675874,1107447.4586758738,0.0 
 03/11  12:00:00,1107385.4139992628,1107385.4139992626,0.0 
 03/11  12:10:00,1107199.9161667627,1107199.9161667624,0.0 
 03/11  12:20:00,1107028.4084416016,1107028.4084416016,0.0 
 03/11  12:30:00,1106871.1636282965,1106871.1636282963,0.0 
 03/11  12:40:00,1106930.225618595,1106930.225618595,0.0 
 03/11  12:50:00,1107003.937585425,1107003.937585425,0.0 
 03/11  13:00:00,1107092.0710478733,1107092.0710478733,0.0 
 03/11  13:10:00,1107052.1945324403,1107052.19453244,0.0 
 03/11  13:20:00,1107024.8001154653,1107024.8001154653,0.0 
 03/11  13:30:00,1107008.8773430682,1107008.8773430682,0.0 
 03/11  13:40:00,1107222.2905211095,1107222.2905211095,0.0 
 03/11  13:50:00,1107453.187334023,1107453.187334023,0.0 
 03/11  14:00:00,1107700.2013930288,1107700.2013930288,0.0 
 03/11  14:10:00,1107834.7547317106,1107834.7547317104,0.0 
 03/11  14:20:00,1107985.248527773,1107985.248527773,0.0 
 03/11  14:30:00,1108341.1976704242,1108341.197670424,0.0 
 03/11  14:40:00,1109195.7582225714,1109195.7582225714,0.0 
 03/11  14:50:00,1110073.260746644,1110073.2607466439,0.0 
 03/11  15:00:00,1111058.3914908004,1111058.3914908004,0.0 
 03/11  15:10:00,1111962.5298507238,1111962.5298507238,0.0 
 03/11  15:20:00,1112892.243985084,1112892.243985084,0.0 
 03/11  15:30:00,1113845.2949283452,1113845.2949283452,0.0 
 03/11  15:40:00,1115159.1939064719,1115159.1939064719,0.0 
 03/11  15:50:00,1116503.5918516177,1116503.5918516175,0.0 
 03/11  16:00:00,1117876.2886573489,1117876.2886573489,0.0 
 03/11  16:10:00,1120456.5003101959,1120456.5003101959,0.0 
 03/11  16:20:00,1124243.4770544174,1124243.4770544174,0.0 
 03/11  16:30:00,1127977.9333991139,1127977.9333991139,0.0 
 03/11  16:40:00,1132195.4739022686,1132195.4739022686,0.0 
 03/11  16:50:00,1136352.8401523324,1136352.840152332,0.0 
 03/11  17:00:00,1140451.2707497059,1140451.2707497059,0.0 
 03/11  17:10:00,1144611.8226048263,1144611.8226048263,0.0 
 03/11  17:20:00,1148673.8872668499,1148673.8872668497,0.0 
 03/11  17:30:00,1152640.1336192033,1152640.1336192033,0.0 
 03/11  17:40:00,1155548.738995751,1155548.738995751,0.0 
 03/11  17:50:00,1158402.101938815,1158402.101938815,0.0 
 03/11  18:00:00,1161204.1402959782,1161204.1402959782,0.0 
 03/11  18:10:00,1165002.2628253359,1165002.2628253359,0.0 
 03/11  18:20:00,1167908.5426171197,1167908.5426171197,0.0 
 03/11  18:30:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  18:40:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  18:50:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  19:00:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  19:10:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  19:20:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  19:30:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  19:40:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  19:50:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  20:00:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  20:10:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  20:20:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  20:30:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  20:40:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  20:50:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  21:00:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  21:10:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  21:20:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  21:30:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  21:40:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  21:50:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  22:00:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  22:10:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  22:20:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  22:30:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  22:40:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  22:50:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  23:00:00,1732412.9026535915,1732412.9026535915,0.0 
 03/11  23:10:00,1882412.9026535915,1882412.9026535913,0.0 
 03/11  23:20:00,1882412.9026535915,1882412.9026535913,0.0 
 03/11  23:30:00,1882412.9026535915,1882412.9026535913,0.0 
 03/11  23:40:00,1882412.9026535915,1882412.9026535913,0.0 
 03/11  23:50:00,1882412.9026535915,1882412.9026535913,0.0 
 03/11  24:00:00,1882412.9026535915,1882412.9026535913,0.0 
 03/12  00:10:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  00:20:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  00:30:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  00:40:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  00:50:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  01:00:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  01:10:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  01:20:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  01:30:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  01:40:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  01:50:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  02:00:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  02:10:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  02:20:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  02:30:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  02:40:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  02:50:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  03:00:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  03:10:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  03:20:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  03:30:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  03:40:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  03:50:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  04:00:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  04:10:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  04:20:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  04:30:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  04:40:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  04:50:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  05:00:00,1696796.3026535917,1696796.3026535917,0.0 
 03/12  05:10:00,1882412.9026535915,1882412.9026535913,0.0 
 03/12  05:20:00,1882412.9026535915,1882412.9026535913,0.0 
 03/12  05:30:00,1882412.9026535915,1882412.9026535913,0.0 
 03/12  05:40:00,1882412.9026535915,1882412.9026535913,0.0 
 03/12  05:50:00,1882412.9026535915,1882412.9026535913,0.0 
 03/12  06:00:00,1882412.9026535915,1882412.9026535913,0.0 
 03/12  06:10:00,1882412.9026535915,1882412.9026535913,0.0 
 03/12  06:20:00,1882412.9026535915,1882412.9026535913,0.0 
 03/12  06:30:00,1882412.9026535915,1882412.9026535913,0.0 
 03/12  06:40:00,1882412.9026535915,1882412.9026535913,0.0 
 03/12  06:50:00,1882412.9026535915,1882412.9026535913,0.0 
 03/12  07:00:00,1310707.9927719618,1310707.9927719618,0.0 
 03/12  07:10:00,1307525.3490476523,1307525.3490476523,0.0 
 03/12  07:20:00,1304268.1201089947,1304268.120108995,0.0 
 03/12  07:30:00,1150925.6822076368,1150925.6822076368,0.0 
 03/12  07:40:00,1146983.2712755034,1146983.271275503,0.0 
 03/12  07:50:00,1141711.7931656035,1141711.7931656035,0.0 
 03/12  08:00:00,1135910.3055808205,1135910.3055808205,0.0 
 03/12  08:10:00,1131281.6557421203,1131281.6557421203,0.0 
 03/12  08:20:00,1126120.421690589,1126120.421690589,0.0 
 03/12  08:30:00,1124475.600765782,1124475.6007657818,0.0 
 03/12  08:40:00,1124115.82082511,1124115.82082511,0.0 
 03/12  08:50:00,1122931.602056525,1122931.602056525,0.0 
 03/12  09:00:00,1121809.330497994,1121809.330497994,0.0 
 03/12  09:10:00,1121769.5166423128,1121769.5166423128,0.0 
 03/12  09:20:00,1121696.4692855655,1121696.4692855653,0.0 
 03/12  09:30:00,1119923.4427441252,1119923.4427441252,0.0 
 03/12  09:40:00,1116351.2352408234,1116351.2352408234,0.0 
 03/12  09:50:00,1114435.0433308108,1114435.0433308108,0.0 
 03/12  10:00:00,1111556.5693433136,1111556.5693433136,0.0 
 03/12  10:10:00,1109214.6862582965,1109214.6862582965,0.0 
 03/12  10:20:00,1107286.2088966612,1107286.2088966615,0.0 
 03/12  10:30:00,1106374.3719297229,1106374.3719297229,0.0 
 03/12  10:40:00,1106299.0221866107,1106299.0221866107,0.0 
 03/12  10:50:00,1106231.1556394513,1106231.1556394513,0.0 
 03/12  11:00:00,1106170.483402451,1106170.4834024509,0.0 
 03/12  11:10:00,1106073.3948582884,1106073.3948582884,0.0 
 03/12  11:20:00,1105992.0921314508,1105992.0921314508,0.0 
 03/12  11:30:00,1105796.3024239084,1105796.3024239084,0.0 
 03/12  11:40:00,1105938.4492484944,1105938.4492484944,0.0 
 03/12  11:50:00,1105962.987147276,1105962.987147276,0.0 
 03/12  12:00:00,1105978.9910484167,1105978.9910484167,0.0 
 03/12  12:10:00,1105964.8076321837,1105964.8076321837,0.0 
 03/12  12:20:00,1105951.1739917137,1105951.1739917137,0.0 
 03/12  12:30:00,1105938.2683905138,1105938.2683905138,0.0 
 03/12  12:40:00,1105980.2144048312,1105980.2144048312,0.0 
 03/12  12:50:00,1106023.043883112,1106023.043883112,0.0 
 03/12  13:00:00,1106066.587768356,1106066.587768356,0.0 
 03/12  13:10:00,1106082.8290389626,1106082.8290389626,0.0 
 03/12  13:20:00,1106131.2881613225,1106131.2881613223,0.0 
 03/12  13:30:00,1106150.7902708695,1106150.7902708695,0.0 
 03/12  13:40:00,1106291.7899025505,1106291.7899025505,0.0 
 03/12  13:50:00,1106322.4952718663,1106322.4952718663,0.0 
 03/12  14:00:00,1106615.0725244687,1106615.0725244687,0.0 
 03/12  14:10:00,1106766.5842930778,1106766.5842930778,0.0 
 03/12  14:20:00,1107003.949577861,1107003.9495778608,0.0 
 03/12  14:30:00,1107326.892998654,1107326.8929986538,0.0 
 03/12  14:40:00,1107093.7700130838,1107093.7700130838,0.0 
 03/12  14:50:00,1106883.5148150465,1106883.5148150463,0.0 
 03/12  15:00:00,1106981.8534449784,1106981.8534449784,0.0 
 03/12  15:10:00,1107057.6383657684,1107057.6383657682,0.0 
 03/12  15:20:00,1107240.8852859284,1107240.8852859284,0.0 
 03/12  15:30:00,1107429.3211207949,1107429.3211207949,0.0 
 03/12  15:40:00,1107327.4739678994,1107327.4739678994,0.0 
 03/12  15:50:00,1107549.4258180075,1107549.4258180075,0.0 
 03/12  16:00:00,1107782.7901474199,1107782.7901474196,0.0 
 03/12  16:10:00,1107902.942926559,1107902.942926559,0.0 
 03/12  16:20:00,1108037.2237678327,1108037.2237678327,0.0 
 03/12  16:30:00,1108187.3419524558,1108187.3419524558,0.0 
 03/12  16:40:00,1109329.4579850569,1109329.4579850569,0.0 
 03/12  16:50:00,1111770.7162762744,1111770.7162762744,0.0 
 03/12  17:00:00,1114989.381477064,1114989.381477064,0.0 
 03/12  17:10:00,1118749.0939597889,1118749.0939597889,0.0 
 03/12  17:20:00,1122665.2330387608,1122665.2330387608,0.0 
 03/12  17:30:00,1131270.0641288502,1131270.0641288502,0.0 
 03/12  17:40:00,1136760.8142540344,1136760.8142540344,0.0 
 03/12  17:50:00,1143979.775605891,1143979.775605891,0.0 
 03/12  18:00:00,1150733.426286371,1150733.426286371,0.0 
 03/12  18:10:00,1159130.3883165725,1159130.3883165725,0.0 
 03/12  18:20:00,1165380.053867669,1165380.053867669,0.0 
 03/12  18:30:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  18:40:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  18:50:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  19:00:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  19:10:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  19:20:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  19:30:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  19:40:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  19:50:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  20:00:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  20:10:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  20:20:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  20:30:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  20:40:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  20:50:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  21:00:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  21:10:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  21:20:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  21:30:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  21:40:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  21:50:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  22:00:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  22:10:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  22:20:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  22:30:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  22:40:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  22:50:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  23:00:00,1732412.9026535915,1732412.9026535915,0.0 
 03/12  23:10:00,1546796.3026535917,1546796.3026535917,0.0 
 03/12  23:20:00,1546796.3026535917,1546796.3026535917,0.0 
 03/12  23:30:00,1546796.3026535917,1546796.3026535917,0.0 
 03/12  23:40:00,1546796.3026535917,1546796.3026535917,0.0 
 03/12  23:50:00,1546796.3026535917,1546796.3026535917,0.0 
 03/12  24:00:00,1546796.3026535917,1546796.3026535917,0.0 
 03/13  00:10:00,2057674.007499002,2057674.007499002,0.0 
 03/13  00:20:00,2057674.007499002,2057674.007499002,0.0 
 03/13  00:30:00,2057674.007499002,2057674.007499002,0.0 
 03/13  00:40:00,2057674.007499002,2057674.007499002,0.0 
 03/13  00:50:00,2057674.007499002,2057674.007499002,0.0 
 03/13  01:00:00,2057674.007499002,2057674.007499002,0.0 
 03/13  01:10:00,2057674.007499002,2057674.007499002,0.0 
 03/13  01:20:00,2057674.007499002,2057674.007499002,0.0 
 03/13  01:30:00,2057674.007499002,2057674.007499002,0.0 
 03/13  01:40:00,2057674.007499002,2057674.007499002,0.0 
 03/13  01:50:00,2057674.007499002,2057674.007499002,0.0 
 03/13  02:00:00,2057674.007499002,2057674.007499002,0.0 
 03/13  02:10:00,2057674.007499002,2057674.007499002,0.0 
 03/13  02:20:00,2057674.007499002,2057674.007499002,0.0 
 03/13  02:30:00,2057674.007499002,2057674.007499002,0.0 
 03/13  02:40:00,2057674.007499002,2057674.007499002,0.0 
 03/13  02:50:00,2057674.007499002,2057674.007499002,0.0 
 03/13  03:00:00,2057674.007499002,2057674.007499002,0.0 
 03/13  03:10:00,2207674.007499002,2207674.007499002,0.0 
 03/13  03:20:00,2207674.007499002,2207674.007499002,0.0 
 03/13  03:30:00,2207674.007499002,2207674.007499002,0.0 
 03/13  03:40:00,2207674.007499002,2207674.007499002,0.0 
 03/13  03:50:00,2207674.007499002,2207674.007499002,0.0 
 03/13  04:00:00,2207674.007499002,2207674.007499002,0.0 
 03/13  04:10:00,2343024.4980795539,2343024.4980795539,0.0 
 03/13  04:20:00,2343024.4980795539,2343024.4980795539,0.0 
 03/13  04:30:00,2343024.4980795539,2343024.4980795539,0.0 
 03/13  04:40:00,2343024.4980795539,2343024.4980795539,0.0 
 03/13  04:50:00,2343024.4980795539,2343024.4980795539,0.0 
 03/13  05:00:00,2343024.4980795539,2343024.4980795539,0.0 
 03/13  05:10:00,4527379.866470109,4527379.866470109,851932.1595383113 
 03/13  05:20:00,4371135.904343618,4371135.90434362,0.0 
 03/13  05:30:00,4567184.525025348,4567184.525025348,0.0 
 03/13  05:40:00,4315842.554085706,4315842.554085706,0.0 
 03/13  05:50:00,4277503.280590207,4277503.280590207,0.0 
 03/13  06:00:00,4247602.334891529,4247602.334891529,0.0 
 03/13  06:10:00,5186114.50358317,5186114.503583169,0.0 
 03/13  06:20:00,5219612.5708136199,5219612.570813619,0.0 
 03/13  06:30:00,5255899.562544275,5255899.562544276,0.0 
 03/13  06:40:00,5168764.025085225,5168764.025085225,0.0 
 03/13  06:50:00,4591109.902302327,4591109.902302327,0.0 
 03/13  07:00:00,4561573.870522542,4561573.870522542,0.0 
 03/13  07:10:00,5738657.449115358,5738657.449115358,0.0 
 03/13  07:20:00,5520710.734097071,5520710.734097071,0.0 
 03/13  07:30:00,5446048.783886154,5446048.783886154,0.0 
 03/13  07:40:00,5386648.96245804,5386648.962458039,0.0 
 03/13  07:50:00,5332813.216460716,5332813.216460716,0.0 
 03/13  08:00:00,5283969.15268013,5283969.152680129,0.0 
 03/13  08:10:00,5234956.75504239,5234956.755042389,0.0 
 03/13  08:20:00,5195964.021277866,5195964.021277866,0.0 
 03/13  08:30:00,5185842.542023505,5185842.542023504,0.0 
 03/13  08:40:00,5177098.174850262,5177098.17485026,0.0 
 03/13  08:50:00,5169618.260245447,5169618.260245446,0.0 
 03/13  09:00:00,5165934.660747085,5165934.660747084,0.0 
 03/13  09:10:00,5159122.91169902,5159122.911699019,0.0 
 03/13  09:20:00,5152642.753397655,5152642.753397654,0.0 
 03/13  09:30:00,5146144.271071351,5146144.27107135,0.0 
 03/13  09:40:00,5142075.853813361,5142075.85381336,0.0 
 03/13  09:50:00,5139606.953640822,5139606.953640821,0.0 
 03/13  10:00:00,5139316.571859675,5139316.5718596749,0.0 
 03/13  10:10:00,5138960.262350961,5138960.262350961,0.0 
 03/13  10:20:00,5138620.305929143,5138620.305929142,0.0 
 03/13  10:30:00,5138296.585023436,5138296.585023437,0.0 
 03/13  10:40:00,5138779.545997631,5138779.54599763,0.0 
 03/13  10:50:00,5139196.318749572,5139196.318749572,0.0 
 03/13  11:00:00,5141581.2016009869,5141581.2016009869,0.0 
 03/13  11:10:00,4839703.9058529729,4839703.905852972,0.0 
 03/13  11:20:00,4840190.483129251,4840190.48312925,0.0 
 03/13  11:30:00,4843915.422839581,4843915.42283958,0.0 
 03/13  11:40:00,4843514.5414095739,4843514.5414095739,0.0 
 03/13  11:50:00,4843154.123337552,4843154.123337551,0.0 
 03/13  12:00:00,4842837.321626973,4842837.321626972,0.0 
 03/13  12:10:00,5145164.304154162,5145164.304154161,0.0 
 03/13  12:20:00,5144450.383672303,5144450.383672302,0.0 
 03/13  12:30:00,5143787.8674129559,5143787.867412955,0.0 
 03/13  12:40:00,5139568.354518069,5139568.354518068,0.0 
 03/13  12:50:00,5138732.640887276,5138732.640887275,0.0 
 03/13  13:00:00,5137948.355924745,5137948.355924745,0.0 
 03/13  13:10:00,5137484.476183763,5137484.476183762,0.0 
 03/13  13:20:00,5137043.769452109,5137043.769452108,0.0 
 03/13  13:30:00,5136712.954144308,5136712.954144308,0.0 
 03/13  13:40:00,5136826.1975806229,5136826.197580622,0.0 
 03/13  13:50:00,5136749.222452422,5136749.222452421,0.0 
 03/13  14:00:00,5136824.5044884509,5136824.5044884509,0.0 
 03/13  14:10:00,5136881.4575462,5136881.4575462,0.0 
 03/13  14:20:00,5145876.288161055,5145876.288161056,0.0 
 03/13  14:30:00,5165182.715898501,5165182.715898501,0.0 
 03/13  14:40:00,5186239.752401706,5186239.752401705,0.0 
 03/13  14:50:00,5201302.107670403,5201302.107670402,0.0 
 03/13  15:00:00,5215248.97861844,5215248.978618439,0.0 
 03/13  15:10:00,5236858.817624499,5236858.817624498,0.0 
 03/13  15:20:00,5258397.245595159,5258397.245595158,0.0 
 03/13  15:30:00,5273951.23334816,5273951.233348159,0.0 
 03/13  15:40:00,5285923.4267274639,5285923.426727463,0.0 
 03/13  15:50:00,5295628.668396638,5295628.668396637,0.0 
 03/13  16:00:00,5309272.014210545,5309272.0142105449,0.0 
 03/13  16:10:00,3637442.6530291896,3637442.6530291896,0.0 
 03/13  16:20:00,3653768.2745885758,3653768.2745885758,0.0 
 03/13  16:30:00,3691424.641499156,3691424.641499156,0.0 
 03/13  16:40:00,3699939.8996553409,3699939.8996553404,0.0 
 03/13  16:50:00,3708342.843036301,3708342.8430363016,0.0 
 03/13  17:00:00,3716636.028764985,3716636.028764984,0.0 
 03/13  17:10:00,2744269.003947786,2744269.003947786,0.0 
 03/13  17:20:00,2749934.7733312526,2749934.7733312516,0.0 
 03/13  17:30:00,2755480.8238746,2755480.8238745995,0.0 
 03/13  17:40:00,2759460.048420873,2759460.048420873,0.0 
 03/13  17:50:00,2763372.358850676,2763372.3588506758,0.0 
 03/13  18:00:00,2767220.4977395406,2767220.4977395406,0.0 
 03/13  18:10:00,1615121.3141409897,1615121.3141409893,0.0 
 03/13  18:20:00,1619511.0593994889,1619511.0593994884,0.0 
 03/13  18:30:00,2186669.009923159,2186669.0099231589,0.0 
 03/13  18:40:00,2186669.009923159,2186669.0099231589,0.0 
 03/13  18:50:00,2186669.009923159,2186669.0099231589,0.0 
 03/13  19:00:00,2186669.009923159,2186669.0099231589,0.0 
 03/13  19:10:00,1976415.1518038589,1976415.1518038586,0.0 
 03/13  19:20:00,1976415.1518038589,1976415.1518038586,0.0 
 03/13  19:30:00,1976415.1518038589,1976415.1518038586,0.0 
 03/13  19:40:00,1976415.1518038589,1976415.1518038586,0.0 
 03/13  19:50:00,1976415.1518038589,1976415.1518038586,0.0 
 03/13  20:00:00,1976415.1518038589,1976415.1518038586,0.0 
 03/13  20:10:00,1976415.1518038589,1976415.1518038586,0.0 
 03/13  20:20:00,1976415.1518038589,1976415.1518038586,0.0 
 03/13  20:30:00,1976415.1518038589,1976415.1518038586,0.0 
 03/13  20:40:00,1976415.1518038589,1976415.1518038586,0.0 
 03/13  20:50:00,1976415.1518038589,1976415.1518038586,0.0 
 03/13  21:00:00,1976415.1518038589,1976415.1518038586,0.0 
 03/13  21:10:00,1787186.679486109,1787186.6794861088,0.0 
 03/13  21:20:00,1787186.679486109,1787186.6794861088,0.0 
 03/13  21:30:00,1787186.679486109,1787186.6794861088,0.0 
 03/13  21:40:00,1787186.679486109,1787186.6794861088,0.0 
 03/13  21:50:00,1787186.679486109,1787186.6794861088,0.0 
 03/13  22:00:00,1787186.679486109,1787186.6794861088,0.0 
 03/13  22:10:00,1732412.9026535915,1732412.9026535915,0.0 
 03/13  22:20:00,1732412.9026535915,1732412.9026535915,0.0 
 03/13  22:30:00,1732412.9026535915,1732412.9026535915,0.0 
 03/13  22:40:00,1732412.9026535915,1732412.9026535915,0.0 
 03/13  22:50:00,1732412.9026535915,1732412.9026535915,0.0 
